122,"[5, 7, 0, 6, 8, 3, 9, 4, 1, 2, 10]",310.951,R
73,"[8, 3, 9, 4, 1, 2, 10, 5, 7, 0, 6]",310.951,R
316,"[6, 0, 7, 5, 10, 2, 1, 4, 9, 3, 8]",310.951,F
368,"[5, 7, 0, 6, 8, 3, 9, 4, 1, 2, 10]",310.951,F
68,"[8, 3, 9, 4, 1, 2, 10, 5, 7, 0, 6]",310.951,R
233,"[1, 4, 9, 3, 8, 6, 0, 7, 5, 10, 2]",310.951,R
284,"[9, 4, 1, 2, 10, 5, 7, 0, 6, 8, 3]",310.951,F
310,"[10, 5, 7, 0, 6, 8, 3, 9, 4, 1, 2]",310.951,F
22,"[10, 2, 1, 4, 9, 3, 8, 6, 0, 7, 5]",310.951,R
826,"[8, 6, 0, 7, 5, 10, 2, 1, 4, 9, 3]",310.951,F
1380,"[5, 10, 2, 1, 4, 9, 3, 8, 6, 0, 7]",310.951,F
844,"[1, 2, 10, 5, 7, 0, 6, 8, 3, 9, 4]",310.951,F
783,"[1, 4, 9, 3, 8, 6, 0, 7, 5, 10, 2]",310.951,F
174,"[6, 0, 7, 5, 10, 2, 1, 4, 9, 3, 8]",310.951,R
35,"[8, 3, 9, 4, 1, 2, 10, 5, 7, 0, 6]",310.951,R
99,"[2, 10, 5, 7, 0, 6, 8, 3, 9, 4, 1]",310.951,R
279,"[9, 3, 8, 6, 0, 7, 5, 10, 2, 1, 4]",310.951,R
520,"[3, 8, 6, 0, 7, 5, 10, 2, 1, 4, 9]",310.951,F
52,"[0, 7, 5, 10, 2, 1, 4, 9, 3, 8, 6]",310.951,R
173,"[3, 8, 6, 0, 7, 5, 10, 2, 1, 4, 9]",310.951,F
148,"[2, 1, 4, 9, 3, 8, 6, 0, 7, 5, 10]",310.951,R
29,"[1, 4, 9, 3, 8, 6, 0, 7, 5, 10, 2]",310.951,R
380,"[2, 1, 4, 9, 3, 8, 6, 0, 7, 5, 10]",310.951,F
163,"[1, 4, 9, 3, 8, 6, 0, 7, 5, 10, 2]",310.951,F
177,"[2, 1, 4, 9, 3, 8, 6, 0, 7, 5, 10]",310.951,R
273,"[5, 10, 2, 1, 4, 9, 3, 8, 6, 0, 7]",310.951,R
428,"[9, 3, 8, 6, 0, 7, 5, 10, 2, 1, 4]",310.951,F
4,"[6, 0, 7, 5, 10, 2, 1, 4, 9, 3, 8]",310.951,R
26,"[9, 3, 8, 6, 0, 7, 5, 10, 2, 1, 4]",310.951,F
29,"[5, 10, 2, 1, 4, 9, 3, 8, 6, 0, 7]",310.951,R
416,"[3, 9, 4, 1, 2, 10, 5, 7, 0, 6, 8]",310.951,F
137,"[3, 9, 4, 1, 2, 10, 5, 7, 0, 6, 8]",310.951,R
325,"[7, 0, 6, 8, 3, 9, 4, 1, 2, 10, 5]",310.951,F
432,"[9, 3, 8, 6, 0, 7, 5, 10, 2, 1, 4]",310.951,R
127,"[2, 1, 4, 9, 3, 8, 6, 0, 7, 5, 10]",310.951,R
181,"[2, 10, 5, 7, 0, 6, 8, 3, 9, 4, 1]",310.951,R
235,"[2, 10, 5, 7, 0, 6, 8, 3, 9, 4, 1]",310.951,F
83,"[3, 8, 6, 0, 7, 5, 10, 2, 1, 4, 9]",310.951,F
1365,"[10, 5, 7, 0, 6, 8, 3, 9, 4, 1, 2]",310.951,F
234,"[1, 2, 10, 5, 7, 0, 6, 8, 3, 9, 4]",310.951,R
889,"[4, 1, 2, 10, 5, 7, 0, 6, 8, 3, 9]",310.951,F
177,"[6, 0, 7, 5, 10, 2, 1, 4, 9, 3, 8]",310.951,F
