649,"[1, 2, 10, 5, 7, 0, 6, 8, 3, 9, 4]",310.951,R
271,"[3, 8, 6, 7, 5, 10, 0, 2, 1, 4, 9]",327.058,R
181,"[4, 1, 2, 0, 10, 5, 7, 6, 8, 3, 9]",327.058,R
890,"[9, 3, 8, 6, 7, 5, 10, 0, 2, 1, 4]",327.058,R
1372,"[5, 0, 2, 1, 4, 9, 3, 8, 6, 7, 10]",328.915,R
527,"[7, 2, 1, 4, 9, 3, 8, 6, 0, 10, 5]",324.406,F
299,"[7, 6, 8, 3, 9, 4, 1, 2, 0, 10, 5]",327.058,F
298,"[4, 1, 2, 10, 5, 7, 0, 6, 8, 3, 9]",310.951,F
1345,"[4, 1, 2, 0, 7, 10, 5, 6, 8, 3, 9]",329.014,R
373,"[2, 1, 4, 9, 3, 8, 6, 0, 7, 5, 10]",310.951,R
15,"[5, 0, 2, 1, 4, 9, 3, 8, 6, 7, 10]",328.915,R
1366,"[5, 7, 0, 2, 1, 4, 9, 3, 8, 6, 10]",329.797,F
136,"[10, 7, 0, 2, 1, 4, 9, 3, 8, 6, 5]",329.014,R
764,"[9, 4, 1, 2, 0, 6, 8, 5, 10, 7, 3]",354.065,R
176,"[3, 0, 7, 5, 10, 2, 1, 4, 9, 8, 6]",320.587,R
824,"[1, 2, 10, 5, 7, 0, 6, 8, 3, 9, 4]",310.951,F
899,"[9, 4, 1, 2, 0, 10, 5, 7, 6, 8, 3]",327.058,R
395,"[10, 0, 2, 1, 4, 9, 3, 8, 6, 7, 5]",327.058,R
399,"[0, 2, 1, 4, 9, 3, 8, 6, 7, 5, 10]",327.058,R
1323,"[10, 6, 8, 3, 9, 4, 1, 2, 0, 7, 5]",329.797,R
1006,"[1, 4, 9, 3, 8, 6, 5, 10, 7, 0, 2]",329.014,R
1367,"[3, 0, 2, 10, 5, 7, 6, 8, 9, 4, 1]",357.018,F
966,"[9, 4, 1, 2, 0, 10, 5, 7, 6, 8, 3]",327.058,R
259,"[10, 0, 6, 8, 3, 9, 4, 1, 2, 7, 5]",324.406,R
846,"[5, 7, 0, 6, 8, 3, 9, 4, 1, 2, 10]",310.951,R
768,"[2, 10, 5, 7, 0, 6, 8, 3, 9, 4, 1]",310.951,F
527,"[10, 7, 0, 6, 8, 3, 9, 4, 1, 2, 5]",313.413,F
1158,"[3, 8, 6, 5, 10, 7, 0, 2, 1, 4, 9]",329.014,R
48,"[4, 1, 2, 10, 5, 7, 0, 6, 8, 3, 9]",310.951,F
50,"[9, 1, 2, 10, 5, 7, 0, 3, 8, 6, 4]",342.99,F
388,"[5, 7, 0, 6, 8, 3, 9, 4, 1, 2, 10]",310.951,R
1473,"[4, 1, 2, 10, 5, 7, 0, 6, 8, 3, 9]",310.951,F
508,"[2, 1, 4, 9, 3, 8, 6, 0, 7, 5, 10]",310.951,F
1241,"[1, 2, 10, 5, 7, 6, 8, 3, 0, 9, 4]",329.113,R
336,"[5, 7, 6, 8, 3, 9, 4, 1, 2, 0, 10]",327.058,R
888,"[9, 3, 8, 6, 0, 10, 5, 7, 2, 1, 4]",324.406,F
1412,"[5, 10, 0, 2, 1, 4, 9, 3, 8, 6, 7]",327.058,F
501,"[2, 1, 4, 9, 3, 8, 6, 0, 7, 5, 10]",310.951,R
999,"[5, 10, 7, 2, 1, 4, 9, 0, 3, 8, 6]",344.524,R
509,"[9, 4, 1, 2, 10, 5, 7, 0, 6, 8, 3]",310.951,R
