181,"[7, 8, 9, 1, 0, 5, 6, 2, 4, 3]",262.174,R
33,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
150,"[0, 5, 6, 2, 4, 3, 7, 8, 9, 1]",262.174,R
95,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
47,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,F
198,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,F
14,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
342,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
231,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,R
167,"[3, 7, 8, 9, 1, 0, 5, 6, 2, 4]",262.174,R
44,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
328,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,F
34,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,R
274,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,R
64,"[8, 9, 1, 0, 5, 6, 2, 4, 3, 7]",262.174,R
106,"[0, 5, 6, 2, 4, 3, 7, 8, 9, 1]",262.174,F
185,"[9, 8, 7, 3, 4, 2, 6, 5, 0, 1]",262.174,F
2,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,R
149,"[5, 0, 1, 9, 8, 7, 3, 4, 2, 6]",262.174,F
175,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
74,"[1, 0, 5, 6, 2, 4, 3, 7, 8, 9]",262.174,R
162,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,R
263,"[9, 1, 0, 5, 6, 2, 4, 3, 7, 8]",262.174,F
518,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,F
1,"[3, 4, 2, 6, 5, 0, 1, 9, 8, 7]",262.174,R
54,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,R
183,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,R
6,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
678,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,R
234,"[0, 5, 6, 2, 4, 3, 7, 8, 9, 1]",262.174,R
226,"[8, 7, 3, 4, 2, 6, 5, 0, 1, 9]",262.174,R
40,"[7, 3, 4, 2, 6, 5, 0, 1, 9, 8]",262.174,R
36,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,F
17,"[7, 3, 4, 2, 6, 5, 0, 1, 9, 8]",262.174,R
149,"[6, 5, 0, 1, 9, 8, 7, 3, 4, 2]",262.174,F
14,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
252,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,R
56,"[5, 0, 1, 9, 8, 7, 3, 4, 2, 6]",262.174,R
88,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
30,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,R
70,"[7, 8, 9, 1, 0, 5, 6, 2, 4, 3]",262.174,F
26,"[5, 0, 1, 9, 8, 7, 3, 4, 2, 6]",262.174,R
91,"[3, 4, 2, 6, 5, 0, 1, 9, 8, 7]",262.174,R
477,"[8, 9, 1, 0, 5, 6, 2, 4, 3, 7]",262.174,F
140,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,F
3,"[3, 4, 2, 6, 5, 0, 1, 9, 8, 7]",262.174,R
3,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,R
1355,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
126,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
15,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,R
256,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,R
189,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,F
200,"[3, 4, 2, 6, 5, 0, 1, 9, 8, 7]",262.174,F
20,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,R
717,"[3, 7, 8, 9, 1, 0, 5, 6, 2, 4]",262.174,R
116,"[3, 4, 2, 6, 5, 0, 1, 9, 8, 7]",262.174,R
214,"[5, 0, 1, 9, 8, 7, 3, 4, 2, 6]",262.174,F
58,"[1, 9, 8, 7, 3, 4, 2, 6, 5, 0]",262.174,F
150,"[8, 7, 3, 4, 2, 6, 5, 0, 1, 9]",262.174,F
281,"[8, 9, 1, 0, 5, 6, 2, 4, 3, 7]",262.174,F
839,"[7, 3, 4, 2, 6, 5, 0, 1, 9, 8]",262.174,F
399,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,R
906,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,F
56,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
770,"[5, 0, 1, 9, 8, 7, 3, 4, 2, 6]",262.174,R
437,"[1, 0, 5, 6, 2, 4, 3, 7, 8, 9]",262.174,F
23,"[9, 8, 7, 3, 4, 2, 6, 5, 0, 1]",262.174,R
171,"[1, 9, 8, 7, 3, 4, 2, 6, 5, 0]",262.174,R
544,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
