168,"[6, 5, 0, 1, 9, 8, 7, 3, 4, 2]",262.174,F
461,"[1, 9, 8, 7, 3, 4, 2, 6, 5, 0]",262.174,F
212,"[0, 5, 6, 2, 4, 3, 7, 8, 9, 1]",262.174,R
276,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,F
59,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
872,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,R
263,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,F
17,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,R
70,"[5, 0, 1, 9, 8, 7, 3, 4, 2, 6]",262.174,F
126,"[5, 0, 1, 9, 8, 7, 3, 4, 2, 6]",262.174,R
34,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
148,"[0, 1, 9, 8, 7, 3, 4, 2, 6, 5]",262.174,R
94,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
2,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
3,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,R
33,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
165,"[7, 3, 4, 2, 6, 5, 0, 1, 9, 8]",262.174,R
251,"[7, 8, 9, 1, 0, 5, 6, 2, 4, 3]",262.174,R
6,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
635,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,F
679,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,R
270,"[2, 6, 5, 0, 1, 9, 8, 7, 3, 4]",262.174,R
410,"[0, 5, 6, 2, 4, 3, 7, 8, 9, 1]",262.174,R
341,"[8, 7, 3, 4, 2, 6, 5, 0, 1, 9]",262.174,F
51,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,R
449,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,F
180,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
522,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,F
