156,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,F
384,"[1, 8, 7, 3, 9, 4, 2, 6, 5, 0]",274.151,R
133,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,R
1252,"[6, 4, 3, 7, 8, 9, 1, 0, 5, 2]",268.38,F
746,"[6, 2, 4, 3, 7, 8, 9, 1, 0, 5]",262.174,F
153,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,R
1198,"[8, 9, 1, 0, 5, 6, 2, 4, 3, 7]",262.174,R
1004,"[8, 0, 1, 9, 5, 6, 2, 4, 3, 7]",278.521,F
719,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,F
590,"[8, 9, 1, 0, 5, 6, 2, 4, 3, 7]",262.174,R
1299,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,F
493,"[1, 0, 5, 6, 2, 4, 3, 7, 8, 9]",262.174,F
1025,"[3, 9, 8, 1, 0, 5, 6, 2, 4, 7]",270.942,R
273,"[7, 8, 9, 1, 0, 5, 6, 2, 4, 3]",262.174,R
779,"[7, 9, 1, 0, 5, 6, 2, 4, 3, 8]",289.621,F
1066,"[0, 5, 6, 2, 4, 3, 7, 8, 9, 1]",262.174,R
1326,"[6, 4, 3, 7, 8, 9, 1, 0, 5, 2]",268.38,R
18,"[2, 5, 0, 1, 9, 8, 7, 3, 4, 6]",268.38,R
286,"[8, 7, 3, 2, 6, 4, 5, 0, 1, 9]",290.798,F
875,"[9, 8, 7, 3, 4, 2, 6, 5, 0, 1]",262.174,R
1183,"[9, 1, 0, 5, 6, 2, 4, 3, 7, 8]",262.174,F
249,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
1342,"[1, 0, 5, 6, 2, 4, 9, 3, 7, 8]",274.151,F
361,"[9, 3, 7, 8, 1, 0, 5, 6, 2, 4]",274.151,R
133,"[7, 8, 9, 1, 0, 5, 6, 2, 4, 3]",262.174,R
372,"[9, 1, 0, 5, 6, 2, 4, 3, 7, 8]",262.174,R
149,"[5, 0, 1, 8, 7, 3, 9, 4, 2, 6]",274.151,F
1094,"[7, 3, 9, 1, 0, 5, 6, 2, 4, 8]",286.218,F
324,"[9, 7, 3, 4, 2, 6, 5, 0, 1, 8]",269.866,R
119,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,R
2,"[8, 9, 1, 0, 5, 6, 2, 4, 3, 7]",262.174,R
16,"[7, 3, 9, 4, 2, 6, 5, 0, 1, 8]",274.151,R
28,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,R
141,"[0, 5, 6, 2, 4, 3, 7, 8, 9, 1]",262.174,R
142,"[0, 9, 8, 7, 3, 4, 2, 6, 5, 1]",277.311,R
13,"[9, 3, 7, 8, 4, 2, 6, 5, 0, 1]",286.218,R
819,"[9, 8, 7, 3, 4, 2, 6, 5, 0, 1]",262.174,R
33,"[0, 1, 8, 7, 3, 9, 4, 2, 6, 5]",274.151,F
1293,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,R
240,"[7, 3, 4, 2, 6, 5, 0, 1, 9, 8]",262.174,R
860,"[6, 5, 0, 1, 9, 8, 7, 3, 4, 2]",262.174,F
1050,"[6, 2, 4, 9, 3, 7, 8, 1, 0, 5]",274.151,F
760,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
256,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,R
1253,"[6, 5, 0, 1, 9, 3, 7, 8, 4, 2]",286.218,F
157,"[5, 6, 2, 4, 3, 7, 8, 9, 1, 0]",262.174,F
1293,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
617,"[4, 2, 6, 5, 0, 1, 9, 8, 7, 3]",262.174,R
494,"[7, 8, 9, 1, 0, 5, 6, 2, 4, 3]",262.174,F
165,"[8, 1, 0, 5, 6, 2, 4, 9, 3, 7]",274.151,R
2,"[4, 3, 7, 8, 9, 1, 0, 5, 6, 2]",262.174,R
720,"[2, 4, 3, 7, 8, 9, 1, 0, 5, 6]",262.174,F
131,"[7, 8, 9, 1, 0, 5, 6, 2, 4, 3]",262.174,R
466,"[1, 0, 5, 6, 2, 4, 3, 7, 8, 9]",262.174,F
268,"[3, 7, 8, 1, 0, 5, 6, 2, 4, 9]",274.151,F
764,"[9, 1, 0, 5, 6, 2, 4, 3, 7, 8]",262.174,R
